iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
PRI,North America,Puerto Rico,25/04/2020,3252412,1070,17,16.714,94,2,2.714,328.987,5.227,5.139,28.902,0.615,0.835,,,,,,,,,
PRI,North America,Puerto Rico,26/04/2020,3252412,1087,17,16.143,97,3,2.857,334.214,5.227,4.963,29.824,0.922,0.878,,,,,,,,,
PRI,North America,Puerto Rico,27/04/2020,3252412,1088,1,15,98,1,2.714,334.521,0.307,4.612,30.131,0.307,0.835,,,,,,,,,
PRI,North America,Puerto Rico,28/04/2020,3252412,1091,3,15.143,103,5,3,335.443,0.922,4.656,31.669,1.537,0.922,,,,,,,,,
PRI,North America,Puerto Rico,29/04/2020,3252412,1107,16,14.714,103,0,2.857,340.363,4.919,4.524,31.669,0,0.878,,,,,,,,,
PRI,North America,Puerto Rico,30/04/2020,3252412,1124,17,14,105,2,2.429,345.59,5.227,4.304,32.284,0.615,0.747,,,,,,,,,
PRI,North America,Puerto Rico,01/05/2020,3252412,1143,19,12.857,105,0,1.857,351.431,5.842,3.953,32.284,0,0.571,,,,,,,,,
PRI,North America,Puerto Rico,02/05/2020,3252412,1164,21,13.429,106,1,1.714,357.888,6.457,4.129,32.591,0.307,0.527,,,,,,,,,
PRI,North America,Puerto Rico,03/05/2020,3252412,1175,11,12.571,109,3,1.714,361.27,3.382,3.865,33.514,0.922,0.527,,,,,,,,,
PRI,North America,Puerto Rico,04/05/2020,3252412,1181,6,13.286,113,4,2.143,363.115,1.845,4.085,34.743,1.23,0.659,,,,,,,,,
PRI,North America,Puerto Rico,05/05/2020,3252412,1184,3,13.286,115,2,1.714,364.038,0.922,4.085,35.358,0.615,0.527,,,,,,,,,
PRI,North America,Puerto Rico,06/05/2020,3252412,1189,5,11.714,118,3,2.143,365.575,1.537,3.602,36.281,0.922,0.659,,,,,,,,,
PRI,North America,Puerto Rico,07/05/2020,3252412,1212,23,12.571,120,2,2.143,372.647,7.072,3.865,36.896,0.615,0.659,,,,,,,,,
PRI,North America,Puerto Rico,08/05/2020,3252412,1231,19,12.571,121,1,2.286,378.488,5.842,3.865,37.203,0.307,0.703,,,,,,,,,
PRI,North America,Puerto Rico,09/05/2020,3252412,1247,16,11.857,123,2,2.429,383.408,4.919,3.646,37.818,0.615,0.747,,,,,,,,,
PRI,North America,Puerto Rico,10/05/2020,3252412,1272,25,13.857,123,0,2,391.094,7.687,4.261,37.818,0,0.615,,,,,,,,,
PRI,North America,Puerto Rico,11/05/2020,3252412,1276,4,13.571,123,0,1.429,392.324,1.23,4.173,37.818,0,0.439,,,,,,,,,
PRI,North America,Puerto Rico,12/05/2020,3252412,1276,0,13.143,125,2,1.429,392.324,0,4.041,38.433,0.615,0.439,,,,,,,,,
PRI,North America,Puerto Rico,13/05/2020,3252412,1291,15,14.571,125,0,1,396.936,4.612,4.48,38.433,0,0.307,,,,,,,,,
PRI,North America,Puerto Rico,14/05/2020,3252412,1304,13,13.143,125,0,0.714,400.933,3.997,4.041,38.433,0,0.22,,,,,,,,,
PRI,North America,Puerto Rico,15/05/2020,3252412,1314,10,11.857,126,1,0.714,404.008,3.075,3.646,38.74,0.307,0.22,,,,,,,,,
PRI,North America,Puerto Rico,16/05/2020,3252412,1323,9,10.857,126,0,0.429,406.775,2.767,3.338,38.74,0,0.132,,,,,,,,,
PRI,North America,Puerto Rico,17/05/2020,3252412,1334,11,8.857,127,1,0.571,410.157,3.382,2.723,39.048,0.307,0.176,,,,,,,,,
PRI,North America,Puerto Rico,18/05/2020,3252412,1336,2,8.571,128,1,0.714,410.772,0.615,2.635,39.355,0.307,0.22,,,,,,,,,
PRI,North America,Puerto Rico,19/05/2020,3252412,1338,2,8.857,129,1,0.571,411.387,0.615,2.723,39.663,0.307,0.176,,,,,,,,,
PRI,North America,Puerto Rico,20/05/2020,3252412,1346,8,7.857,130,1,0.714,413.847,2.46,2.416,39.97,0.307,0.22,,,,,,,,,
PRI,North America,Puerto Rico,21/05/2020,3252412,1354,8,7.143,132,2,1,416.306,2.46,2.196,40.585,0.615,0.307,,,,,,,,,
PRI,North America,Puerto Rico,22/05/2020,3252412,1367,13,7.571,134,2,1.143,420.303,3.997,2.328,41.2,0.615,0.351,,,,,,,,,
PRI,North America,Puerto Rico,23/05/2020,3252412,1373,6,7.143,135,1,1.286,422.148,1.845,2.196,41.508,0.307,0.395,,,,,,,,,
PRI,North America,Puerto Rico,24/05/2020,3252412,1384,11,7.143,136,1,1.286,425.53,3.382,2.196,41.815,0.307,0.395,,,,,,,,,
PRI,North America,Puerto Rico,25/05/2020,3252412,1387,3,7.286,137,1,1.286,426.453,0.922,2.24,42.123,0.307,0.395,,,,,,,,,
PRI,North America,Puerto Rico,26/05/2020,3252412,1389,2,7.286,137,0,1.143,427.068,0.615,2.24,42.123,0,0.351,,,,,,,,,
PRI,North America,Puerto Rico,27/05/2020,3252412,1394,5,6.857,137,0,1,428.605,1.537,2.108,42.123,0,0.307,,,,,,,,,
PRI,North America,Puerto Rico,28/05/2020,3252412,1399,5,6.429,138,1,0.857,430.142,1.537,1.977,42.43,0.307,0.264,,,,,,,,,
PRI,North America,Puerto Rico,29/05/2020,3252412,1408,9,5.857,140,2,0.857,432.909,2.767,1.801,43.045,0.615,0.264,,,,,,,,,
PRI,North America,Puerto Rico,30/05/2020,3252412,1428,20,7.857,141,1,0.857,439.059,6.149,2.416,43.352,0.307,0.264,,,,,,,,,
PRI,North America,Puerto Rico,31/05/2020,3252412,1456,28,10.286,141,0,0.714,447.668,8.609,3.162,43.352,0,0.22,,,,,,,,,
PRI,North America,Puerto Rico,01/06/2020,3252412,1458,2,10.143,143,2,0.857,448.283,0.615,3.119,43.967,0.615,0.264,,,,,,,,,
PRI,North America,Puerto Rico,02/06/2020,3252412,1459,1,10,144,1,1,448.59,0.307,3.075,44.275,0.307,0.307,,,,,,,,,
PRI,North America,Puerto Rico,03/06/2020,3252412,1485,26,13,146,2,1.286,456.584,7.994,3.997,44.89,0.615,0.395,,,,,,,,,
PRI,North America,Puerto Rico,04/06/2020,3252412,1503,18,14.857,146,0,1.143,462.119,5.534,4.568,44.89,0,0.351,,,,,,,,,
PRI,North America,Puerto Rico,05/06/2020,3252412,1512,9,14.857,146,0,0.857,464.886,2.767,4.568,44.89,0,0.264,,,,,,,,,
PRI,North America,Puerto Rico,06/06/2020,3252412,1523,11,13.571,148,2,1,468.268,3.382,4.173,45.505,0.615,0.307,,,,,,,,,
PRI,North America,Puerto Rico,07/06/2020,3252412,1533,10,11,148,0,1,471.342,3.075,3.382,45.505,0,0.307,,,,,,,,,
PRI,North America,Puerto Rico,08/06/2020,3252412,1539,6,11.571,149,1,0.857,473.187,1.845,3.558,45.812,0.307,0.264,,,,,,,,,
PRI,North America,Puerto Rico,09/06/2020,3252412,1541,2,11.714,150,1,0.857,473.802,0.615,3.602,46.12,0.307,0.264,,,,,,,,,
PRI,North America,Puerto Rico,10/06/2020,3252412,1553,12,9.714,152,2,0.857,477.492,3.69,2.987,46.735,0.615,0.264,,,,,,,,,
PRI,North America,Puerto Rico,11/06/2020,3252412,1565,12,8.857,152,0,0.857,481.181,3.69,2.723,46.735,0,0.264,,,,,,,,,
PRI,North America,Puerto Rico,12/06/2020,3252412,1579,14,9.571,152,0,0.857,485.486,4.304,2.943,46.735,0,0.264,,,,,,,,,
PRI,North America,Puerto Rico,13/06/2020,3252412,1591,12,9.714,153,1,0.714,489.175,3.69,2.987,47.042,0.307,0.22,,,,,,,,,
PRI,North America,Puerto Rico,14/06/2020,3252412,1608,17,10.714,153,0,0.714,494.402,5.227,3.294,47.042,0,0.22,,,,,,,,,
PRI,North America,Puerto Rico,15/06/2020,3252412,1619,11,11.429,153,0,0.571,497.784,3.382,3.514,47.042,0,0.176,,,,,,,,,
PRI,North America,Puerto Rico,16/06/2020,3252412,1626,7,12.143,153,0,0.429,499.937,2.152,3.733,47.042,0,0.132,,,,,,,,,
PRI,North America,Puerto Rico,17/06/2020,3252412,1643,17,12.857,154,1,0.286,505.164,5.227,3.953,47.349,0.307,0.088,,,,,,,,,
PRI,North America,Puerto Rico,18/06/2020,3252412,1664,21,14.143,154,0,0.286,511.62,6.457,4.348,47.349,0,0.088,,,,,,,,,
PRI,North America,Puerto Rico,19/06/2020,3252412,1679,15,14.286,154,0,0.286,516.232,4.612,4.392,47.349,0,0.088,,,,,,,,,
PRI,North America,Puerto Rico,20/06/2020,3252412,1700,21,15.571,155,1,0.286,522.689,6.457,4.788,47.657,0.307,0.088,,,,,,,,,
PRI,North America,Puerto Rico,21/06/2020,3252412,1715,15,15.286,155,0,0.286,527.301,4.612,4.7,47.657,0,0.088,,,,,,,,,
PRI,North America,Puerto Rico,22/06/2020,3252412,1719,4,14.286,156,1,0.429,528.531,1.23,4.392,47.964,0.307,0.132,,,,,,,,,
PRI,North America,Puerto Rico,23/06/2020,3252412,1720,1,13.429,156,0,0.429,528.838,0.307,4.129,47.964,0,0.132,,,,,,,,,
PRI,North America,Puerto Rico,24/06/2020,3252412,1746,26,14.714,156,0,0.286,536.832,7.994,4.524,47.964,0,0.088,,,,,,,,,
PRI,North America,Puerto Rico,25/06/2020,3252412,1790,44,18,156,0,0.286,550.361,13.528,5.534,47.964,0,0.088,,,,,,,,,
PRI,North America,Puerto Rico,26/06/2020,3252412,1821,31,20.286,156,0,0.286,559.892,9.531,6.237,47.964,0,0.088,,,,,,,,,
PRI,North America,Puerto Rico,27/06/2020,3252412,1870,49,24.286,156,0,0.143,574.958,15.066,7.467,47.964,0,0.044,,,,,,,,,
PRI,North America,Puerto Rico,28/06/2020,3252412,1915,45,28.571,157,1,0.286,588.794,13.836,8.785,48.272,0.307,0.088,,,,,,,,,
PRI,North America,Puerto Rico,29/06/2020,3252412,1930,15,30.143,158,1,0.286,593.406,4.612,9.268,48.579,0.307,0.088,,,,,,,,,
PRI,North America,Puerto Rico,30/06/2020,3252412,1933,3,30.429,158,0,0.286,594.328,0.922,9.356,48.579,0,0.088,,,,,,,,,
PRI,North America,Puerto Rico,01/07/2020,3252412,2018,85,38.857,159,1,0.429,620.463,26.134,11.947,48.887,0.307,0.132,,,,,,,,,
PRI,North America,Puerto Rico,02/07/2020,3252412,2108,90,45.429,160,1,0.571,648.134,27.672,13.968,49.194,0.307,0.176,,,,,,,,,
PRI,North America,Puerto Rico,03/07/2020,3252412,2188,80,52.429,160,0,0.571,672.731,24.597,16.12,49.194,0,0.176,,,,,,,,,
PRI,North America,Puerto Rico,04/07/2020,3252412,2307,119,62.429,161,1,0.714,709.32,36.588,19.195,49.502,0.307,0.22,,,,,,,,,
PRI,North America,Puerto Rico,05/07/2020,3252412,2450,143,76.429,162,1,0.714,753.287,43.967,23.499,49.809,0.307,0.22,,,,,,,,,
PRI,North America,Puerto Rico,06/07/2020,3252412,2464,14,76.286,163,1,0.714,757.592,4.304,23.455,50.117,0.307,0.22,,,,,,,,,
PRI,North America,Puerto Rico,07/07/2020,3252412,2479,15,78,164,1,0.857,762.204,4.612,23.982,50.424,0.307,0.264,,,,,,,,,
PRI,North America,Puerto Rico,08/07/2020,3252412,2674,195,93.714,168,4,1.286,822.159,59.956,28.814,51.654,1.23,0.395,,,,,,,,,
PRI,North America,Puerto Rico,09/07/2020,3252412,2918,244,115.714,171,3,1.571,897.18,75.021,35.578,52.576,0.922,0.483,,,,,,,,,
PRI,North America,Puerto Rico,10/07/2020,3252412,3130,212,134.571,173,2,1.857,962.363,65.182,41.376,53.191,0.615,0.571,,,,,,,,,
PRI,North America,Puerto Rico,11/07/2020,3252412,3370,240,151.857,173,0,1.714,1036.154,73.791,46.691,53.191,0,0.527,,,,,,,,,
PRI,North America,Puerto Rico,12/07/2020,3252412,3693,323,177.571,175,2,1.857,1135.465,99.311,54.597,53.806,0.615,0.571,,,,,,,,,
PRI,North America,Puerto Rico,13/07/2020,3252412,3823,130,194.143,177,2,2,1175.435,39.97,59.692,54.421,0.615,0.615,,,,,,,,,
PRI,North America,Puerto Rico,14/07/2020,3252412,3871,48,198.857,179,2,2.143,1190.194,14.758,61.141,55.036,0.615,0.659,,,,,,,,,
PRI,North America,Puerto Rico,15/07/2020,3252412,4324,453,235.714,183,4,2.143,1329.475,139.281,72.474,56.266,1.23,0.659,,,,,,,,,
PRI,North America,Puerto Rico,16/07/2020,3252412,4692,368,253.429,184,1,1.857,1442.622,113.147,77.92,56.573,0.307,0.571,,,,,,,,,
PRI,North America,Puerto Rico,17/07/2020,3252412,5114,422,283.429,185,1,1.714,1572.372,129.75,87.144,56.881,0.307,0.527,,,,,,,,,
PRI,North America,Puerto Rico,18/07/2020,3252412,5452,338,297.429,189,4,2.286,1676.294,103.923,91.449,58.111,1.23,0.703,,,,,,,,,
PRI,North America,Puerto Rico,19/07/2020,3252412,5739,287,292.286,191,2,2.286,1764.537,88.242,89.867,58.726,0.615,0.703,,,,,,,,,
PRI,North America,Puerto Rico,20/07/2020,3252412,5836,97,287.571,193,2,2.286,1794.361,29.824,88.418,59.341,0.615,0.703,,,,,,,,,
PRI,North America,Puerto Rico,21/07/2020,3252412,5900,64,289.857,195,2,2.286,1814.038,19.678,89.121,59.956,0.615,0.703,,,,,,,,,
PRI,North America,Puerto Rico,22/07/2020,3252412,6222,322,271.143,201,6,2.571,1913.042,99.003,83.367,61.8,1.845,0.791,,,,,,,,,
PRI,North America,Puerto Rico,23/07/2020,3252412,6518,296,260.857,204,3,2.857,2004.051,91.009,80.204,62.723,0.922,0.878,,,,,,,,,
PRI,North America,Puerto Rico,24/07/2020,3252412,6822,304,244,208,4,3.286,2097.52,93.469,75.021,63.953,1.23,1.01,,,,,,,,,
PRI,North America,Puerto Rico,25/07/2020,3252412,7126,304,239.143,211,3,3.143,2190.989,93.469,73.528,64.875,0.922,0.966,,,,,,,,,
PRI,North America,Puerto Rico,26/07/2020,3252412,7399,273,237.143,217,6,3.714,2274.927,83.938,72.913,66.72,1.845,1.142,,,,,,,,,
PRI,North America,Puerto Rico,27/07/2020,3252412,7472,73,233.714,222,5,4.143,2297.372,22.445,71.859,68.257,1.537,1.274,,,,,,,,,
PRI,North America,Puerto Rico,28/07/2020,3252412,7528,56,232.571,224,2,4.143,2314.59,17.218,71.507,68.872,0.615,1.274,,,,,,,,,
PRI,North America,Puerto Rico,29/07/2020,3252412,7838,310,230.857,232,8,4.429,2409.904,95.314,70.98,71.332,2.46,1.362,,,,,,,,,
PRI,North America,Puerto Rico,30/07/2020,3252412,8130,292,230.286,244,12,5.714,2499.683,89.78,70.805,75.021,3.69,1.757,,,,,,,,,
PRI,North America,Puerto Rico,31/07/2020,3252412,8382,252,222.857,250,6,6,2577.164,77.481,68.521,76.866,1.845,1.845,,,,,,,,,
PRI,North America,Puerto Rico,01/08/2020,3252412,8472,90,192.286,257,7,6.571,2604.836,27.672,59.121,79.018,2.152,2.02,,,,,,,,,
PRI,North America,Puerto Rico,02/08/2020,3252412,8835,363,205.143,263,6,6.571,2716.446,111.609,63.074,80.863,1.845,2.02,,,,,,,,,
PRI,North America,Puerto Rico,03/08/2020,3252412,8956,121,212,266,3,6.286,2753.649,37.203,65.182,81.785,0.922,1.933,,,,,,,,,
PRI,North America,Puerto Rico,04/08/2020,3252412,8999,43,210.143,277,11,7.571,2766.87,13.221,64.611,85.168,3.382,2.328,,,,,,,,,
PRI,North America,Puerto Rico,05/08/2020,3252412,9412,413,224.857,284,7,7.429,2893.852,126.983,69.136,87.32,2.152,2.284,,,,,,,,,
PRI,North America,Puerto Rico,06/08/2020,3252412,9886,474,250.857,292,8,6.857,3039.59,145.738,77.13,89.78,2.46,2.108,,,,,,,,,
PRI,North America,Puerto Rico,07/08/2020,3252412,10276,390,270.571,298,6,6.857,3159.501,119.911,83.191,91.624,1.845,2.108,,,,,,,,,
PRI,North America,Puerto Rico,08/08/2020,3252412,10655,379,311.857,305,7,6.857,3276.03,116.529,95.885,93.777,2.152,2.108,,,,,,,,,
PRI,North America,Puerto Rico,09/08/2020,3252412,11110,455,325,307,2,6.286,3415.926,139.896,99.926,94.391,0.615,1.933,,,,,,,,,
PRI,North America,Puerto Rico,10/08/2020,3252412,11276,166,331.429,311,4,6.429,3466.965,51.039,101.902,95.621,1.23,1.977,,,,,,,,,
PRI,North America,Puerto Rico,11/08/2020,3252412,11315,39,330.857,322,11,6.429,3478.957,11.991,101.727,99.003,3.382,1.977,,,,,,,,,
PRI,North America,Puerto Rico,12/08/2020,3252412,11737,422,332.143,335,13,7.286,3608.706,129.75,102.122,103,3.997,2.24,,,,,,,,,
PRI,North America,Puerto Rico,13/08/2020,3252412,12168,431,326,345,10,7.571,3741.223,132.517,100.233,106.075,3.075,2.328,,,,,,,,,
PRI,North America,Puerto Rico,14/08/2020,3252412,12610,442,333.429,355,10,8.143,3877.123,135.899,102.517,109.15,3.075,2.504,,,,,,,,,
PRI,North America,Puerto Rico,15/08/2020,3252412,12991,381,333.714,364,9,8.429,3994.266,117.144,102.605,111.917,2.767,2.591,,,,,,,,,
PRI,North America,Puerto Rico,16/08/2020,3252412,13419,428,329.857,376,12,9.857,4125.861,131.595,101.419,115.607,3.69,3.031,,,,,,,,,
PRI,North America,Puerto Rico,17/08/2020,3252412,13606,187,332.857,384,8,10.429,4183.357,57.496,102.342,118.066,2.46,3.206,,,,,,,,,
PRI,North America,Puerto Rico,18/08/2020,3252412,13633,27,331.143,391,7,9.857,4191.658,8.302,101.815,120.218,2.152,3.031,,,,,,,,,
PRI,North America,Puerto Rico,19/08/2020,3252412,14040,407,329,402,11,9.571,4316.796,125.138,101.156,123.601,3.382,2.943,,,,,,,,,
PRI,North America,Puerto Rico,20/08/2020,3252412,14363,323,313.571,409,7,9.143,4416.107,99.311,96.412,125.753,2.152,2.811,,,,,,,,,
PRI,North America,Puerto Rico,21/08/2020,3252412,14790,427,311.429,416,7,8.714,4547.394,131.287,95.753,127.905,2.152,2.679,,,,,,,,,
PRI,North America,Puerto Rico,22/08/2020,3252412,15110,320,302.714,422,6,8.286,4645.783,98.389,93.074,129.75,1.845,2.548,,,,,,,,,
PRI,North America,Puerto Rico,23/08/2020,3252412,15391,281,281.714,428,6,7.429,4732.18,86.397,86.617,131.595,1.845,2.284,,,,,,,,,
PRI,North America,Puerto Rico,24/08/2020,3252412,15421,30,259.286,433,5,7,4741.404,9.224,79.721,133.132,1.537,2.152,,,,,,,,,
PRI,North America,Puerto Rico,25/08/2020,3252412,15460,39,261,438,5,6.714,4753.395,11.991,80.248,134.669,1.537,2.064,,,,,,,,,
PRI,North America,Puerto Rico,26/08/2020,3252412,15782,322,248.857,442,4,5.714,4852.399,99.003,76.515,135.899,1.23,1.757,,,,,,,,,
PRI,North America,Puerto Rico,27/08/2020,3252412,16070,288,243.857,447,5,5.429,4940.948,88.55,74.977,137.436,1.537,1.669,,,,,,,,,
PRI,North America,Puerto Rico,28/08/2020,3252412,16286,216,213.714,454,7,5.429,5007.361,66.412,65.709,139.589,2.152,1.669,,,,,,,,,
PRI,North America,Puerto Rico,29/08/2020,3252412,16499,213,198.429,458,4,5.143,5072.851,65.49,61.01,140.819,1.23,1.581,,,,,,,,,
PRI,North America,Puerto Rico,30/08/2020,3252412,16701,202,187.143,460,2,4.571,5134.958,62.108,57.54,141.433,0.615,1.406,,,,,,,,,
PRI,North America,Puerto Rico,31/08/2020,3252412,16790,89,195.571,462,2,4.143,5162.323,27.364,60.131,142.048,0.615,1.274,,,,,,,,,
PRI,North America,Puerto Rico,01/09/2020,3252412,16815,25,193.571,466,4,4,5170.009,7.687,59.516,143.278,1.23,1.23,,,,,,,,,
PRI,North America,Puerto Rico,02/09/2020,3252412,17068,253,183.714,474,8,4.571,5247.798,77.788,56.486,145.738,2.46,1.406,,,,,,,,,
PRI,North America,Puerto Rico,03/09/2020,3252412,17336,268,180.857,485,11,5.429,5330.198,82.4,55.607,149.12,3.382,1.669,,,,,,,,,
PRI,North America,Puerto Rico,04/09/2020,3252412,17613,277,189.571,489,4,5,5415.366,85.168,58.286,150.35,1.23,1.537,,,,,,,,,
PRI,North America,Puerto Rico,05/09/2020,3252412,17926,313,203.857,497,8,5.571,5511.602,96.236,62.679,152.81,2.46,1.713,,,,,,,,,
PRI,North America,Puerto Rico,06/09/2020,3252412,18189,263,212.571,503,6,6.143,5592.465,80.863,65.358,154.654,1.845,1.889,,,,,,,,,
PRI,North America,Puerto Rico,07/09/2020,3252412,18290,101,214.286,515,12,7.571,5623.519,31.054,65.885,158.344,3.69,2.328,,,,,,,,,
PRI,North America,Puerto Rico,08/09/2020,3252412,18324,34,215.571,524,9,8.286,5633.973,10.454,66.28,161.111,2.767,2.548,,,,,,,,,
PRI,North America,Puerto Rico,09/09/2020,3252412,18431,107,194.714,532,8,8.286,5666.871,32.899,59.868,163.571,2.46,2.548,,,,,,,,,
PRI,North America,Puerto Rico,10/09/2020,3252412,18810,379,210.571,545,13,8.571,5783.4,116.529,64.743,167.568,3.997,2.635,,,,,,,,,
PRI,North America,Puerto Rico,11/09/2020,3252412,19260,450,235.286,556,11,9.571,5921.759,138.359,72.342,170.95,3.382,2.943,,,,,,,,,
PRI,North America,Puerto Rico,12/09/2020,3252412,19878,618,278.857,566,10,9.857,6111.772,190.013,85.739,174.025,3.075,3.031,,,,,,,,,
PRI,North America,Puerto Rico,13/09/2020,3252412,20432,554,320.429,579,13,10.857,6282.107,170.335,98.52,178.022,3.997,3.338,,,,,,,,,
PRI,North America,Puerto Rico,14/09/2020,3252412,20583,151,327.571,588,9,10.429,6328.534,46.427,100.716,180.789,2.767,3.206,,,,,,,,,
PRI,North America,Puerto Rico,15/09/2020,3252412,20617,34,327.571,599,11,10.714,6338.988,10.454,100.716,184.171,3.382,3.294,,,,,,,,,
PRI,North America,Puerto Rico,16/09/2020,3252412,21099,482,381.143,610,11,11.143,6487.186,148.198,117.188,187.553,3.382,3.426,,,,,,,,,
PRI,North America,Puerto Rico,17/09/2020,3252412,21511,412,385.857,617,7,10.286,6613.861,126.675,118.637,189.705,2.152,3.162,,,,,,,,,
PRI,North America,Puerto Rico,18/09/2020,3252412,22206,695,420.857,623,6,9.571,6827.548,213.688,129.398,191.55,1.845,2.943,,,,,,,,,
PRI,North America,Puerto Rico,19/09/2020,3252412,22740,534,408.857,627,4,8.714,6991.734,164.186,125.709,192.78,1.23,2.679,,,,,,,,,
PRI,North America,Puerto Rico,20/09/2020,3252412,23173,433,391.571,632,5,7.571,7124.866,133.132,120.394,194.317,1.537,2.328,,,,,,,,,
PRI,North America,Puerto Rico,21/09/2020,3252412,23309,136,389.429,635,3,6.714,7166.681,41.815,119.735,195.24,0.922,2.064,,,,,,,,,
PRI,North America,Puerto Rico,22/09/2020,3252412,23342,33,389.286,643,8,6.286,7176.828,10.146,119.691,197.699,2.46,1.933,,,,,,,,,
PRI,North America,Puerto Rico,23/09/2020,3252412,23708,366,372.714,650,7,5.714,7289.359,112.532,114.596,199.852,2.152,1.757,,,,,,,,,
PRI,North America,Puerto Rico,24/09/2020,3252412,24077,369,366.571,653,3,5.143,7402.814,113.454,112.708,200.774,0.922,1.581,,,,,,,,,
PRI,North America,Puerto Rico,25/09/2020,3252412,24407,330,314.429,664,11,5.857,7504.277,101.463,96.676,204.156,3.382,1.801,,,,,,,,,
PRI,North America,Puerto Rico,26/09/2020,3252412,24748,341,286.857,670,6,6.143,7609.122,104.845,88.198,206.001,1.845,1.889,,,,,,,,,
PRI,North America,Puerto Rico,27/09/2020,3252412,25058,310,269.286,677,7,6.429,7704.436,95.314,82.796,208.153,2.152,1.977,,,,,,,,,
PRI,North America,Puerto Rico,28/09/2020,3252412,25186,128,268.143,681,4,6.571,7743.791,39.355,82.444,209.383,1.23,2.02,,,,,,,,,
PRI,North America,Puerto Rico,29/09/2020,3252412,25212,26,267.143,691,10,6.857,7751.785,7.994,82.137,212.458,3.075,2.108,,,,,,,,,
PRI,North America,Puerto Rico,30/09/2020,3252412,25541,329,261.857,697,6,6.714,7852.941,101.156,80.512,214.302,1.845,2.064,,,,,,,,,
PRI,North America,Puerto Rico,01/10/2020,3252412,25874,333,256.714,708,11,7.857,7955.327,102.386,78.93,217.685,3.382,2.416,,,,,,,,,
PRI,North America,Puerto Rico,02/10/2020,3252412,26193,319,255.143,715,7,7.286,8053.408,98.081,78.447,219.837,2.152,2.24,,,,,,,,,
PRI,North America,Puerto Rico,03/10/2020,3252412,26535,342,255.286,723,8,7.571,8158.56,105.153,78.491,222.297,2.46,2.328,,,,,,,,,
PRI,North America,Puerto Rico,04/10/2020,3252412,26874,339,259.429,725,2,6.857,8262.791,104.23,79.765,222.911,0.615,2.108,,,,,,,,,
PRI,North America,Puerto Rico,05/10/2020,3252412,27015,141,261.286,731,6,7.143,8306.143,43.352,80.336,224.756,1.845,2.196,,,,,,,,,
PRI,North America,Puerto Rico,06/10/2020,3252412,27051,36,262.714,735,4,6.286,8317.212,11.069,80.775,225.986,1.23,1.933,,,,,,,,,
PRI,North America,Puerto Rico,07/10/2020,3252412,27453,402,273.143,740,5,6.143,8440.813,123.601,83.982,227.523,1.537,1.889,,,,,,,,,
PRI,North America,Puerto Rico,08/10/2020,3252412,27866,413,284.571,751,11,6.143,8567.795,126.983,87.496,230.906,3.382,1.889,,,,,,,,,
PRI,North America,Puerto Rico,09/10/2020,3252412,28318,452,303.571,758,7,6.143,8706.769,138.974,93.337,233.058,2.152,1.889,,,,,,,,,
PRI,North America,Puerto Rico,10/10/2020,3252412,28817,499,326,761,3,5.429,8860.194,153.425,100.233,233.98,0.922,1.669,,,,,,,,,
PRI,North America,Puerto Rico,11/10/2020,3252412,29261,444,341,765,4,5.714,8996.708,136.514,104.845,235.21,1.23,1.757,,,,,,,,,
PRI,North America,Puerto Rico,12/10/2020,3252412,29463,202,349.714,773,8,6,9058.815,62.108,107.525,237.67,2.46,1.845,,,,,,,,,
PRI,North America,Puerto Rico,13/10/2020,3252412,29490,27,348.429,780,7,6.429,9067.117,8.302,107.129,239.822,2.152,1.977,,,,,,,,,
PRI,North America,Puerto Rico,14/10/2020,3252412,29782,292,332.714,788,8,6.857,9156.896,89.78,102.298,242.282,2.46,2.108,,,,,,,,,
PRI,North America,Puerto Rico,15/10/2020,3252412,30280,498,344.857,794,6,6.143,9310.014,153.117,106.031,244.127,1.845,1.889,,,,,,,,,
PRI,North America,Puerto Rico,16/10/2020,3252412,30837,557,359.857,800,6,6,9481.271,171.258,110.643,245.971,1.845,1.845,,,,,,,,,
PRI,North America,Puerto Rico,17/10/2020,3252412,31298,461,354.429,806,6,6.429,9623.012,141.741,108.974,247.816,1.845,1.977,,,,,,,,,
PRI,North America,Puerto Rico,18/10/2020,3252412,31821,523,365.714,812,6,6.714,9783.816,160.804,112.444,249.661,1.845,2.064,,,,,,,,,
PRI,North America,Puerto Rico,19/10/2020,3252412,32071,250,372.571,813,1,5.714,9860.682,76.866,114.552,249.968,0.307,1.757,,,,,,,,,
PRI,North America,Puerto Rico,20/10/2020,3252412,32116,45,375.143,816,3,5.143,9874.518,13.836,115.343,250.891,0.922,1.581,,,,,,,,,
PRI,North America,Puerto Rico,21/10/2020,3252412,32656,540,410.571,823,7,5,10040.548,166.031,126.236,253.043,2.152,1.537,,,,,,,,,
PRI,North America,Puerto Rico,22/10/2020,3252412,33200,544,417.143,827,4,4.714,10207.809,167.26,128.256,254.273,1.23,1.449,,,,,,,,,
